0.12375
0.131875
0.129375
0.1375
0.176875
0.2225
0.330625
0.44
0.52625
0.646875
0.78125
0.8325
0.859375
0.86875
0.8675
0.884375
0.876875
0.886875
0.874375
0.884375
0.88375
0.12375
0.131875
0.129375
0.1375
0.176875
0.2225
0.330625
0.44
0.52625
0.646875
0.78125
0.8325
0.859375
0.86875
0.8675
0.884375
0.876875
0.886875
0.874375
0.884375
0.88375
0.11
0.11875
0.13625
0.1375
0.158125
0.200625
0.285625
0.41875
0.525
0.669375
0.780625
0.831875
0.8725
0.884375
0.884375
0.895625
0.89
0.8925
0.89625
0.8875
0.885625
