0.14125
0.14375
0.1425
0.16375
0.22
0.321875
0.363125
0.410625
0.473125
0.56875
0.679375
0.76625
0.781875
0.8
0.798125
0.796875
0.805625
0.799375
0.81
0.8025
0.816875
0.128125
0.124375
0.135625
0.17125
0.225625
0.30125
0.37375
0.41
0.451875
0.53375
0.630625
0.748125
0.771875
0.784375
0.788125
0.790625
0.803125
0.794375
0.805625
0.795
0.804375
