0.11125
0.13875
0.13125
0.171875
0.225625
0.29
0.385625
0.465
0.54
0.661875
0.748125
0.82125
0.855
0.871875
0.879375
0.88125
0.883125
0.88375
0.89
0.884375
0.889375
0.12375
0.141875
0.150625
0.163125
0.218125
0.265
0.3675
0.46375
0.545
0.658125
0.7675
0.816875
0.863125
0.88625
0.885
0.891875
0.895625
0.89625
0.895
0.895625
0.91
